x,t = 15s,t = 30s,t = 60s,t = 90s,t = 150s,t = 210s
0.011596,21.8915,21.789,21.7361,21.7294,21.7284,21.7284
0.0116,21.8887,21.7861,21.7332,21.7265,21.7255,21.7255
0.011604,21.8858,21.7833,21.7304,21.7236,21.7227,21.7227
0.011608,21.883,21.7804,21.7275,21.7208,21.7198,21.7198
0.011612,21.8801,21.7775,21.7246,21.7179,21.7169,21.7169
0.011616,21.8772,21.7746,21.7218,21.715,21.7141,21.7141
0.01162,21.8744,21.7718,21.7189,21.7122,21.7112,21.7112
0.011624,21.8715,21.7689,21.716,21.7093,21.7083,21.7083
0.011628,21.8686,21.766,21.7132,21.7064,21.7055,21.7054
0.011632,21.8658,21.7632,21.7103,21.7036,21.7026,21.7026
0.011636,21.8629,21.7603,21.7074,21.7007,21.6997,21.6997
0.01164,21.86,21.7574,21.7046,21.6978,21.6969,21.6968
0.011644,21.8572,21.7545,21.7017,21.695,21.694,21.694
0.011648,21.8543,21.7517,21.6988,21.6921,21.6911,21.6911
0.011652,21.8514,21.7488,21.696,21.6892,21.6883,21.6882
0.011656,21.8486,21.7459,21.6931,21.6864,21.6854,21.6854
0.01166,21.8457,21.743,21.6902,21.6835,21.6825,21.6825
0.011664,21.8428,21.7402,21.6874,21.6806,21.6797,21.6796
0.011668,21.84,21.7373,21.6845,21.6778,21.6768,21.6768
0.011672,21.8371,21.7344,21.6816,21.6749,21.6739,21.6739
0.011676,21.8343,21.7316,21.6788,21.672,21.6711,21.671
0.01168,21.8314,21.7287,21.6759,21.6692,21.6682,21.6682
0.011684,21.8285,21.7258,21.673,21.6663,21.6653,21.6653
0.011688,21.8257,21.7229,21.6701,21.6634,21.6625,21.6624
0.011692,21.8228,21.7201,21.6673,21.6606,21.6596,21.6596
0.011696,21.8199,21.7172,21.6644,21.6577,21.6567,21.6567
0.0117,21.8171,21.7143,21.6615,21.6548,21.6539,21.6538
0.011704,21.8142,21.7115,21.6587,21.652,21.651,21.651
0.011708,21.8113,21.7086,21.6558,21.6491,21.6481,21.6481
0.011712,21.8085,21.7057,21.6529,21.6462,21.6453,21.6452
0.011716,21.8056,21.7028,21.6501,21.6434,21.6424,21.6424
0.01172,21.8027,21.7,21.6472,21.6405,21.6395,21.6395
0.011724,21.7999,21.6971,21.6443,21.6376,21.6367,21.6366
0.011728,21.797,21.6942,21.6415,21.6348,21.6338,21.6338
0.011732,21.7941,21.6914,21.6386,21.6319,21.6309,21.6309
0.011736,21.7913,21.6885,21.6357,21.629,21.6281,21.628
0.01174,21.7884,21.6856,21.6329,21.6262,21.6252,21.6252
0.011744,21.7856,21.6827,21.63,21.6233,21.6223,21.6223
0.011748,21.7827,21.6799,21.6271,21.6204,21.6195,21.6194
0.011752,21.7798,21.677,21.6243,21.6176,21.6166,21.6166
0.011756,21.777,21.6741,21.6214,21.6147,21.6137,21.6137
0.01176,21.7741,21.6713,21.6185,21.6118,21.6109,21.6108
0.011764,21.7712,21.6684,21.6157,21.609,21.608,21.608
0.011768,21.7684,21.6655,21.6128,21.6061,21.6051,21.6051
0.011772,21.7655,21.6626,21.6099,21.6032,21.6023,21.6022
0.011776,21.7626,21.6598,21.6071,21.6004,21.5994,21.5994
0.01178,21.7598,21.6569,21.6042,21.5975,21.5965,21.5965
0.011784,21.7569,21.654,21.6013,21.5946,21.5937,21.5936
0.011788,21.754,21.6512,21.5985,21.5918,21.5908,21.5908
0.011792,21.7512,21.6483,21.5956,21.5889,21.5879,21.5879
0.011796,21.7483,21.6454,21.5927,21.586,21.5851,21.585
0.0118,21.7454,21.6425,21.5899,21.5832,21.5822,21.5822
0.011804,21.7426,21.6397,21.587,21.5803,21.5793,21.5793
0.011808,21.7397,21.6368,21.5841,21.5774,21.5765,21.5764
0.011812,21.7369,21.6339,21.5813,21.5746,21.5736,21.5736
0.011816,21.734,21.6311,21.5784,21.5717,21.5707,21.5707
0.01182,21.7311,21.6282,21.5755,21.5688,21.5679,21.5678
0.011824,21.7283,21.6253,21.5727,21.566,21.565,21.565
0.011828,21.7254,21.6224,21.5698,21.5631,21.5621,21.5621
0.011832,21.7225,21.6196,21.5669,21.5602,21.5593,21.5592
0.011836,21.7197,21.6167,21.5641,21.5574,21.5564,21.5564
0.01184,21.7168,21.6138,21.5612,21.5545,21.5535,21.5535
0.011844,21.7139,21.611,21.5583,21.5516,21.5507,21.5506
0.011848,21.7111,21.6081,21.5555,21.5488,21.5478,21.5478
0.011852,21.7082,21.6052,21.5526,21.5459,21.5449,21.5449
0.011856,21.7053,21.6024,21.5497,21.543,21.5421,21.542
0.01186,21.7025,21.5995,21.5469,21.5402,21.5392,21.5392
0.011864,21.6996,21.5966,21.544,21.5373,21.5363,21.5363
0.011868,21.6968,21.5937,21.5411,21.5344,21.5335,21.5334
0.011872,21.6939,21.5909,21.5383,21.5316,21.5306,21.5306
0.011876,21.691,21.588,21.5354,21.5287,21.5277,21.5277
0.01188,21.6882,21.5851,21.5325,21.5258,21.5249,21.5248
0.011884,21.6853,21.5823,21.5297,21.523,21.522,21.522
0.011888,21.6824,21.5794,21.5268,21.5201,21.5191,21.5191
0.011892,21.6796,21.5765,21.5239,21.5172,21.5163,21.5163
0.011896,21.6767,21.5736,21.5211,21.5144,21.5134,21.5134
0.0119,21.6738,21.5708,21.5182,21.5115,21.5105,21.5105
0.011904,21.671,21.5679,21.5153,21.5086,21.5077,21.5077
0.011908,21.6681,21.565,21.5125,21.5058,21.5048,21.5048
0.011912,21.6653,21.5622,21.5096,21.5029,21.5019,21.5019
0.011916,21.6624,21.5593,21.5067,21.5,21.4991,21.4991
0.01192,21.6595,21.5564,21.5039,21.4972,21.4962,21.4962
0.011924,21.6567,21.5535,21.501,21.4943,21.4933,21.4933
0.011928,21.6538,21.5507,21.4981,21.4914,21.4905,21.4905
0.011932,21.6509,21.5478,21.4953,21.4886,21.4876,21.4876
0.011936,21.6481,21.5449,21.4924,21.4857,21.4847,21.4847
0.01194,21.6452,21.5421,21.4895,21.4828,21.4819,21.4819
0.011944,21.6423,21.5392,21.4867,21.48,21.479,21.479
0.011948,21.6395,21.5363,21.4838,21.4771,21.4761,21.4761
0.011952,21.6366,21.5335,21.4809,21.4742,21.4733,21.4733
0.011956,21.6337,21.5306,21.4781,21.4714,21.4704,21.4704
0.01196,21.6309,21.5277,21.4752,21.4685,21.4675,21.4675
0.011964,21.628,21.5248,21.4723,21.4656,21.4647,21.4647
0.011968,21.6252,21.522,21.4695,21.4628,21.4618,21.4618
0.011972,21.6223,21.5191,21.4666,21.4599,21.4589,21.4589
0.011976,21.6194,21.5162,21.4637,21.457,21.4561,21.4561
0.01198,21.6166,21.5134,21.4609,21.4542,21.4532,21.4532
0.011984,21.6137,21.5105,21.458,21.4513,21.4503,21.4503
0.011988,21.6108,21.5076,21.4551,21.4484,21.4475,21.4475
0.011992,21.608,21.5047,21.4523,21.4456,21.4446,21.4446
0.011996,21.6051,21.5019,21.4494,21.4427,21.4418,21.4417
0.012,21.6022,21.499,21.4465,21.4398,21.4389,21.4389
0.012004,21.5994,21.4961,21.4437,21.437,21.436,21.436
0.012008,21.5965,21.4933,21.4408,21.4341,21.4332,21.4331
0.012012,21.5937,21.4904,21.4379,21.4312,21.4303,21.4303
0.012016,21.5908,21.4875,21.4351,21.4284,21.4274,21.4274
0.01202,21.5879,21.4847,21.4322,21.4255,21.4246,21.4245
0.012024,21.5851,21.4818,21.4293,21.4227,21.4217,21.4217
0.012028,21.5822,21.4789,21.4265,21.4198,21.4188,21.4188
0.012032,21.5793,21.476,21.4236,21.4169,21.416,21.4159
0.012036,21.5765,21.4732,21.4207,21.4141,21.4131,21.4131
0.01204,21.5736,21.4703,21.4179,21.4112,21.4102,21.4102
0.012044,21.5707,21.4674,21.415,21.4083,21.4074,21.4073
0.012048,21.5679,21.4646,21.4121,21.4055,21.4045,21.4045
0.012052,21.565,21.4617,21.4093,21.4026,21.4016,21.4016
0.012056,21.5622,21.4588,21.4064,21.3997,21.3988,21.3988
0.01206,21.5593,21.456,21.4035,21.3969,21.3959,21.3959
0.012064,21.5564,21.4531,21.4007,21.394,21.393,21.393
0.012068,21.5536,21.4502,21.3978,21.3911,21.3902,21.3902
0.012072,21.5507,21.4473,21.3949,21.3883,21.3873,21.3873
0.012076,21.5478,21.4445,21.3921,21.3854,21.3844,21.3844
0.01208,21.545,21.4416,21.3892,21.3825,21.3816,21.3816
0.012084,21.5421,21.4387,21.3863,21.3797,21.3787,21.3787
0.012088,21.5392,21.4359,21.3835,21.3768,21.3758,21.3758
0.012092,21.5364,21.433,21.3806,21.3739,21.373,21.373
0.012096,21.5335,21.4301,21.3777,21.3711,21.3701,21.3701
0.0121,21.5307,21.4273,21.3749,21.3682,21.3672,21.3672
0.012104,21.5278,21.4244,21.372,21.3653,21.3644,21.3644
0.012108,21.5249,21.4215,21.3691,21.3625,21.3615,21.3615
0.012112,21.5221,21.4186,21.3663,21.3596,21.3587,21.3586
0.012116,21.5192,21.4158,21.3634,21.3567,21.3558,21.3558
0.01212,21.5163,21.4129,21.3605,21.3539,21.3529,21.3529
0.012124,21.5135,21.41,21.3577,21.351,21.3501,21.35
0.012128,21.5106,21.4072,21.3548,21.3481,21.3472,21.3472
0.012132,21.5077,21.4043,21.3519,21.3453,21.3443,21.3443
0.012136,21.5049,21.4014,21.3491,21.3424,21.3415,21.3414
0.01214,21.502,21.3985,21.3462,21.3396,21.3386,21.3386
0.012144,21.4992,21.3957,21.3434,21.3367,21.3357,21.3357
0.012148,21.4963,21.3928,21.3405,21.3338,21.3329,21.3329
0.012152,21.4934,21.3899,21.3376,21.331,21.33,21.33
0.012156,21.4906,21.3871,21.3348,21.3281,21.3271,21.3271
0.01216,21.4877,21.3842,21.3319,21.3252,21.3243,21.3243
0.012164,21.4848,21.3813,21.329,21.3224,21.3214,21.3214
0.012168,21.482,21.3785,21.3262,21.3195,21.3185,21.3185
0.012172,21.4791,21.3756,21.3233,21.3166,21.3157,21.3157
0.012176,21.4763,21.3727,21.3204,21.3138,21.3128,21.3128
0.01218,21.4734,21.3699,21.3176,21.3109,21.3099,21.3099
0.012184,21.4705,21.367,21.3147,21.308,21.3071,21.3071
0.012188,21.4677,21.3641,21.3118,21.3052,21.3042,21.3042
0.012192,21.4648,21.3612,21.309,21.3023,21.3014,21.3013
0.012196,21.4619,21.3584,21.3061,21.2994,21.2985,21.2985
0.0122,21.4591,21.3555,21.3032,21.2966,21.2956,21.2956
0.012204,21.4562,21.3526,21.3004,21.2937,21.2928,21.2927
0.012208,21.4533,21.3498,21.2975,21.2908,21.2899,21.2899
0.012212,21.4505,21.3469,21.2946,21.288,21.287,21.287
0.012216,21.4476,21.344,21.2918,21.2851,21.2842,21.2841
0.01222,21.4448,21.3412,21.2889,21.2823,21.2813,21.2813
0.012224,21.4419,21.3383,21.286,21.2794,21.2784,21.2784
0.012228,21.439,21.3354,21.2832,21.2765,21.2756,21.2756
0.012232,21.4362,21.3325,21.2803,21.2737,21.2727,21.2727
0.012236,21.4333,21.3297,21.2774,21.2708,21.2698,21.2698
0.01224,21.4304,21.3268,21.2746,21.2679,21.267,21.267
0.012244,21.4276,21.3239,21.2717,21.2651,21.2641,21.2641
0.012248,21.4247,21.3211,21.2688,21.2622,21.2612,21.2612
0.012252,21.4219,21.3182,21.266,21.2593,21.2584,21.2584
0.012256,21.419,21.3153,21.2631,21.2565,21.2555,21.2555
0.01226,21.4161,21.3125,21.2603,21.2536,21.2526,21.2526
0.012264,21.4133,21.3096,21.2574,21.2507,21.2498,21.2498
0.012268,21.4104,21.3067,21.2545,21.2479,21.2469,21.2469
0.012272,21.4075,21.3038,21.2517,21.245,21.2441,21.244
0.012276,21.4047,21.301,21.2488,21.2421,21.2412,21.2412
0.01228,21.4018,21.2981,21.2459,21.2393,21.2383,21.2383
0.012284,21.399,21.2952,21.2431,21.2364,21.2355,21.2354
0.012288,21.3961,21.2924,21.2402,21.2335,21.2326,21.2326
0.012292,21.3932,21.2895,21.2373,21.2307,21.2297,21.2297
0.012296,21.3904,21.2866,21.2345,21.2278,21.2269,21.2269
0.0123,21.3875,21.2838,21.2316,21.225,21.224,21.224
0.012304,21.3846,21.2809,21.2287,21.2221,21.2211,21.2211
0.012308,21.3818,21.278,21.2259,21.2192,21.2183,21.2183
0.012312,21.3789,21.2752,21.223,21.2164,21.2154,21.2154
0.012316,21.376,21.2723,21.2201,21.2135,21.2125,21.2125
0.01232,21.3732,21.2694,21.2173,21.2106,21.2097,21.2097
0.012324,21.3703,21.2665,21.2144,21.2078,21.2068,21.2068
0.012328,21.3675,21.2637,21.2115,21.2049,21.2039,21.2039
0.012332,21.3646,21.2608,21.2087,21.202,21.2011,21.2011
0.012336,21.3617,21.2579,21.2058,21.1992,21.1982,21.1982
0.01234,21.3589,21.2551,21.2029,21.1963,21.1954,21.1953
0.012344,21.356,21.2522,21.2001,21.1934,21.1925,21.1925
0.012348,21.3531,21.2493,21.1972,21.1906,21.1896,21.1896
0.012352,21.3503,21.2465,21.1944,21.1877,21.1868,21.1867
0.012356,21.3474,21.2436,21.1915,21.1849,21.1839,21.1839
0.01236,21.3446,21.2407,21.1886,21.182,21.181,21.181
0.012364,21.3417,21.2378,21.1858,21.1791,21.1782,21.1782
0.012368,21.3388,21.235,21.1829,21.1763,21.1753,21.1753
0.012372,21.336,21.2321,21.18,21.1734,21.1724,21.1724
0.012376,21.3331,21.2292,21.1772,21.1705,21.1696,21.1696
0.01238,21.3302,21.2264,21.1743,21.1677,21.1667,21.1667
0.012384,21.3274,21.2235,21.1714,21.1648,21.1638,21.1638
0.012388,21.3245,21.2206,21.1686,21.1619,21.161,21.161
0.012392,21.3217,21.2178,21.1657,21.1591,21.1581,21.1581
0.012396,21.3188,21.2149,21.1628,21.1562,21.1553,21.1552
0.0124,21.3159,21.212,21.16,21.1533,21.1524,21.1524
0.012404,21.3131,21.2092,21.1571,21.1505,21.1495,21.1495
0.012408,21.3102,21.2063,21.1542,21.1476,21.1467,21.1466
0.012412,21.3073,21.2034,21.1514,21.1447,21.1438,21.1438
0.012416,21.3045,21.2005,21.1485,21.1419,21.1409,21.1409
0.01242,21.3016,21.1977,21.1456,21.139,21.1381,21.1381
0.012424,21.2988,21.1948,21.1428,21.1362,21.1352,21.1352
0.012428,21.2959,21.1919,21.1399,21.1333,21.1323,21.1323
0.012432,21.293,21.1891,21.1371,21.1304,21.1295,21.1295
0.012436,21.2902,21.1862,21.1342,21.1276,21.1266,21.1266
0.01244,21.2873,21.1833,21.1313,21.1247,21.1237,21.1237
0.012444,21.2844,21.1805,21.1285,21.1218,21.1209,21.1209
0.012448,21.2816,21.1776,21.1256,21.119,21.118,21.118
0.012452,21.2787,21.1747,21.1227,21.1161,21.1152,21.1151
0.012456,21.2759,21.1719,21.1199,21.1132,21.1123,21.1123
0.01246,21.273,21.169,21.117,21.1104,21.1094,21.1094
0.012464,21.2701,21.1661,21.1141,21.1075,21.1066,21.1065
0.012468,21.2673,21.1633,21.1113,21.1046,21.1037,21.1037
0.012472,21.2644,21.1604,21.1084,21.1018,21.1008,21.1008
0.012476,21.2615,21.1575,21.1055,21.0989,21.098,21.098
0.01248,21.2587,21.1546,21.1027,21.0961,21.0951,21.0951
0.012484,21.2558,21.1518,21.0998,21.0932,21.0922,21.0922
0.012488,21.253,21.1489,21.0969,21.0903,21.0894,21.0894
0.012492,21.2501,21.146,21.0941,21.0875,21.0865,21.0865
0.012496,21.2472,21.1432,21.0912,21.0846,21.0836,21.0836
0.0125,21.2444,21.1403,21.0884,21.0817,21.0808,21.0808
0.012504,21.2415,21.1374,21.0855,21.0789,21.0779,21.0779
0.012508,21.2386,21.1346,21.0826,21.076,21.0751,21.075
0.012512,21.2358,21.1317,21.0798,21.0731,21.0722,21.0722
0.012516,21.2329,21.1288,21.0769,21.0703,21.0693,21.0693
0.01252,21.2301,21.126,21.074,21.0674,21.0665,21.0665
0.012524,21.2272,21.1231,21.0712,21.0646,21.0636,21.0636
0.012528,21.2243,21.1202,21.0683,21.0617,21.0607,21.0607
0.012532,21.2215,21.1173,21.0654,21.0588,21.0579,21.0579
0.012536,21.2186,21.1145,21.0626,21.056,21.055,21.055
0.01254,21.2157,21.1116,21.0597,21.0531,21.0521,21.0521
0.012544,21.2129,21.1087,21.0568,21.0502,21.0493,21.0493
0.012548,21.21,21.1059,21.054,21.0474,21.0464,21.0464
0.012552,21.2072,21.103,21.0511,21.0445,21.0436,21.0435
0.012556,21.2043,21.1001,21.0482,21.0416,21.0407,21.0407
0.01256,21.2014,21.0973,21.0454,21.0388,21.0378,21.0378
0.012564,21.1986,21.0944,21.0425,21.0359,21.035,21.0349
0.012568,21.1957,21.0915,21.0397,21.033,21.0321,21.0321
0.012572,21.1928,21.0887,21.0368,21.0302,21.0292,21.0292
0.012576,21.19,21.0858,21.0339,21.0273,21.0264,21.0264
0.01258,21.1871,21.0829,21.0311,21.0245,21.0235,21.0235
0.012584,21.1843,21.0801,21.0282,21.0216,21.0206,21.0206
0.012588,21.1814,21.0772,21.0253,21.0187,21.0178,21.0178
0.012592,21.1785,21.0743,21.0225,21.0159,21.0149,21.0149
0.012596,21.1757,21.0714,21.0196,21.013,21.0121,21.012
0.0126,21.1728,21.0686,21.0167,21.0101,21.0092,21.0092
0.012604,21.1699,21.0657,21.0139,21.0073,21.0063,21.0063
0.012608,21.1671,21.0628,21.011,21.0044,21.0035,21.0034
0.012612,21.1642,21.06,21.0081,21.0015,21.0006,21.0006
0.012616,21.1614,21.0571,21.0053,20.9987,20.9977,20.9977
0.01262,21.1585,21.0542,21.0024,20.9958,20.9949,20.9949
0.012624,21.1556,21.0514,20.9996,20.993,20.992,20.992
0.012628,21.1528,21.0485,20.9967,20.9901,20.9891,20.9891
0.012632,21.1499,21.0456,20.9938,20.9872,20.9863,20.9863
0.012636,21.147,21.0428,20.991,20.9844,20.9834,20.9834
0.01264,21.1442,21.0399,20.9881,20.9815,20.9806,20.9805
0.012644,21.1413,21.037,20.9852,20.9786,20.9777,20.9777
0.012648,21.1385,21.0342,20.9824,20.9758,20.9748,20.9748
0.012652,21.1356,21.0313,20.9795,20.9729,20.972,20.9719
0.012656,21.1327,21.0284,20.9766,20.97,20.9691,20.9691
0.01266,21.1299,21.0255,20.9738,20.9672,20.9662,20.9662
0.012664,21.127,21.0227,20.9709,20.9643,20.9634,20.9634
0.012668,21.1241,21.0198,20.968,20.9615,20.9605,20.9605
0.012672,21.1213,21.0169,20.9652,20.9586,20.9576,20.9576
0.012676,21.1184,21.0141,20.9623,20.9557,20.9548,20.9548
0.01268,21.1156,21.0112,20.9595,20.9529,20.9519,20.9519
0.012684,21.1127,21.0083,20.9566,20.95,20.9491,20.949
0.012688,21.1098,21.0055,20.9537,20.9471,20.9462,20.9462
0.012692,21.107,21.0026,20.9509,20.9443,20.9433,20.9433
0.012696,21.1041,20.9997,20.948,20.9414,20.9405,20.9404
0.0127,21.1013,20.9969,20.9451,20.9385,20.9376,20.9376
0.012704,21.0984,20.994,20.9423,20.9357,20.9347,20.9347
0.012708,21.0955,20.9911,20.9394,20.9328,20.9319,20.9319
0.012712,21.0927,20.9883,20.9365,20.93,20.929,20.929
0.012716,21.0898,20.9854,20.9337,20.9271,20.9261,20.9261
0.01272,21.0869,20.9825,20.9308,20.9242,20.9233,20.9233
0.012724,21.0841,20.9797,20.9279,20.9214,20.9204,20.9204
0.012728,21.0812,20.9768,20.9251,20.9185,20.9176,20.9175
0.012732,21.0784,20.9739,20.9222,20.9156,20.9147,20.9147
0.012736,21.0755,20.971,20.9194,20.9128,20.9118,20.9118
0.01274,21.0726,20.9682,20.9165,20.9099,20.909,20.9089
0.012744,21.0698,20.9653,20.9136,20.907,20.9061,20.9061
0.012748,21.0669,20.9624,20.9108,20.9042,20.9032,20.9032
0.012752,21.064,20.9596,20.9079,20.9013,20.9004,20.9004
0.012756,21.0612,20.9567,20.905,20.8985,20.8975,20.8975
0.01276,21.0583,20.9538,20.9022,20.8956,20.8946,20.8946
0.012764,21.0555,20.951,20.8993,20.8927,20.8918,20.8918
0.012768,21.0526,20.9481,20.8964,20.8899,20.8889,20.8889
0.012772,21.0497,20.9452,20.8936,20.887,20.8861,20.886
0.012776,21.0469,20.9424,20.8907,20.8841,20.8832,20.8832
0.01278,21.044,20.9395,20.8879,20.8813,20.8803,20.8803
0.012784,21.0411,20.9366,20.885,20.8784,20.8775,20.8775
0.012788,21.0383,20.9338,20.8821,20.8755,20.8746,20.8746
0.012792,21.0354,20.9309,20.8793,20.8727,20.8717,20.8717
0.012796,21.0326,20.928,20.8764,20.8698,20.8689,20.8689
0.0128,21.0297,20.9252,20.8735,20.867,20.866,20.866
0.012804,21.0268,20.9223,20.8707,20.8641,20.8632,20.8631
0.012808,21.024,20.9194,20.8678,20.8612,20.8603,20.8603
0.012812,21.0211,20.9165,20.8649,20.8584,20.8574,20.8574
0.012816,21.0183,20.9137,20.8621,20.8555,20.8546,20.8545
0.01282,21.0154,20.9108,20.8592,20.8526,20.8517,20.8517
0.012824,21.0125,20.9079,20.8563,20.8498,20.8488,20.8488
0.012828,21.0097,20.9051,20.8535,20.8469,20.846,20.846
0.012832,21.0068,20.9022,20.8506,20.8441,20.8431,20.8431
0.012836,21.0039,20.8993,20.8478,20.8412,20.8402,20.8402
0.01284,21.0011,20.8965,20.8449,20.8383,20.8374,20.8374
0.012844,20.9982,20.8936,20.842,20.8355,20.8345,20.8345
0.012848,20.9954,20.8907,20.8392,20.8326,20.8317,20.8316
0.012852,20.9925,20.8879,20.8363,20.8297,20.8288,20.8288
0.012856,20.9896,20.885,20.8334,20.8269,20.8259,20.8259
0.01286,20.9868,20.8821,20.8306,20.824,20.8231,20.8231
0.012864,20.9839,20.8793,20.8277,20.8211,20.8202,20.8202
0.012868,20.981,20.8764,20.8248,20.8183,20.8173,20.8173
0.012872,20.9782,20.8735,20.822,20.8154,20.8145,20.8145
0.012876,20.9753,20.8707,20.8191,20.8126,20.8116,20.8116
0.01288,20.9725,20.8678,20.8163,20.8097,20.8088,20.8087
0.012884,20.9696,20.8649,20.8134,20.8068,20.8059,20.8059
0.012888,20.9667,20.8621,20.8105,20.804,20.803,20.803
0.012892,20.9639,20.8592,20.8077,20.8011,20.8002,20.8001
0.012896,20.961,20.8563,20.8048,20.7982,20.7973,20.7973
0.0129,20.9582,20.8534,20.8019,20.7954,20.7944,20.7944
0.012904,20.9553,20.8506,20.7991,20.7925,20.7916,20.7916
0.012908,20.9524,20.8477,20.7962,20.7897,20.7887,20.7887
0.012912,20.9496,20.8448,20.7933,20.7868,20.7858,20.7858
0.012916,20.9467,20.842,20.7905,20.7839,20.783,20.783
0.01292,20.9438,20.8391,20.7876,20.7811,20.7801,20.7801
0.012924,20.941,20.8362,20.7848,20.7782,20.7773,20.7772
0.012928,20.9381,20.8334,20.7819,20.7753,20.7744,20.7744
0.012932,20.9353,20.8305,20.779,20.7725,20.7715,20.7715
0.012936,20.9324,20.8276,20.7762,20.7696,20.7687,20.7687
0.01294,20.9295,20.8248,20.7733,20.7667,20.7658,20.7658
0.012944,20.9267,20.8219,20.7704,20.7639,20.7629,20.7629
0.012948,20.9238,20.819,20.7676,20.761,20.7601,20.7601
0.012952,20.9209,20.8162,20.7647,20.7582,20.7572,20.7572
0.012956,20.9181,20.8133,20.7618,20.7553,20.7544,20.7543
0.01296,20.9152,20.8104,20.759,20.7524,20.7515,20.7515
0.012964,20.9124,20.8076,20.7561,20.7496,20.7486,20.7486
0.012968,20.9095,20.8047,20.7533,20.7467,20.7458,20.7458
0.012972,20.9066,20.8018,20.7504,20.7438,20.7429,20.7429
0.012976,20.9038,20.799,20.7475,20.741,20.74,20.74
0.01298,20.9009,20.7961,20.7447,20.7381,20.7372,20.7372
0.012984,20.8981,20.7932,20.7418,20.7353,20.7343,20.7343
0.012988,20.8952,20.7903,20.7389,20.7324,20.7315,20.7314
0.012992,20.8923,20.7875,20.7361,20.7295,20.7286,20.7286
0.012996,20.8895,20.7846,20.7332,20.7267,20.7257,20.7257
0.013,20.8866,20.7817,20.7303,20.7238,20.7229,20.7228
0.013004,20.8837,20.7789,20.7275,20.7209,20.72,20.72
0.013008,20.8809,20.776,20.7246,20.7181,20.7171,20.7171
0.013012,20.878,20.7731,20.7218,20.7152,20.7143,20.7143
0.013016,20.8752,20.7703,20.7189,20.7124,20.7114,20.7114
0.01302,20.8723,20.7674,20.716,20.7095,20.7085,20.7085
0.013024,20.8694,20.7645,20.7132,20.7066,20.7057,20.7057
0.013028,20.8666,20.7617,20.7103,20.7038,20.7028,20.7028
0.013032,20.8637,20.7588,20.7074,20.7009,20.7,20.6999
0.013036,20.8609,20.7559,20.7046,20.698,20.6971,20.6971
0.01304,20.858,20.7531,20.7017,20.6952,20.6942,20.6942
0.013044,20.8551,20.7502,20.6988,20.6923,20.6914,20.6914
0.013048,20.8523,20.7473,20.696,20.6894,20.6885,20.6885
0.013052,20.8494,20.7445,20.6931,20.6866,20.6856,20.6856
0.013056,20.8465,20.7416,20.6903,20.6837,20.6828,20.6828
0.01306,20.8437,20.7387,20.6874,20.6809,20.6799,20.6799
0.013064,20.8408,20.7359,20.6845,20.678,20.6771,20.677
0.013068,20.838,20.733,20.6817,20.6751,20.6742,20.6742
0.013072,20.8351,20.7301,20.6788,20.6723,20.6713,20.6713
0.013076,20.8322,20.7273,20.6759,20.6694,20.6685,20.6685
0.01308,20.8294,20.7244,20.6731,20.6665,20.6656,20.6656
0.013084,20.8265,20.7215,20.6702,20.6637,20.6627,20.6627
0.013088,20.8237,20.7187,20.6674,20.6608,20.6599,20.6599
0.013092,20.8208,20.7158,20.6645,20.658,20.657,20.657
0.013096,20.8179,20.7129,20.6616,20.6551,20.6542,20.6541
0.0131,20.8151,20.71,20.6588,20.6522,20.6513,20.6513
0.013104,20.8122,20.7072,20.6559,20.6494,20.6484,20.6484
0.013108,20.8093,20.7043,20.653,20.6465,20.6456,20.6456
0.013112,20.8065,20.7014,20.6502,20.6436,20.6427,20.6427
0.013116,20.8036,20.6986,20.6473,20.6408,20.6398,20.6398
0.01312,20.8008,20.6957,20.6444,20.6379,20.637,20.637
0.013124,20.7979,20.6928,20.6416,20.6351,20.6341,20.6341
0.013128,20.795,20.69,20.6387,20.6322,20.6313,20.6312
0.013132,20.7922,20.6871,20.6359,20.6293,20.6284,20.6284
0.013136,20.7893,20.6842,20.633,20.6265,20.6255,20.6255
0.01314,20.7865,20.6814,20.6301,20.6236,20.6227,20.6227
0.013144,20.7836,20.6785,20.6273,20.6207,20.6198,20.6198
0.013148,20.7807,20.6756,20.6244,20.6179,20.6169,20.6169
0.013152,20.7779,20.6728,20.6215,20.615,20.6141,20.6141
0.013156,20.775,20.6699,20.6187,20.6122,20.6112,20.6112
0.01316,20.7721,20.667,20.6158,20.6093,20.6084,20.6083
0.013164,20.7693,20.6642,20.6129,20.6064,20.6055,20.6055
0.013168,20.7664,20.6613,20.6101,20.6036,20.6026,20.6026
0.013172,20.7636,20.6584,20.6072,20.6007,20.5998,20.5998
0.013176,20.7607,20.6556,20.6044,20.5978,20.5969,20.5969
0.01318,20.7578,20.6527,20.6015,20.595,20.594,20.594
0.013184,20.755,20.6498,20.5986,20.5921,20.5912,20.5912
